Instance,Algorithm,Best,Worst,Mean,Median,Std. Dev.,Algorithm 1 vs Algorithm 2,U-Test
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.011)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-V2-HILL-CLIMBING-3000,21.000 (0.094)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-V2-HILL-CLIMBING-1000,24.000 (0.016)
pr144,MC-LKH,62227.42648533246,67657.46257769657,64958.38006272004,66138.95637687959,2224.5207433192154,MC-LKH vs VSR-V2-LKH,11.000 (0.841)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs SARSA-LKH,15.000 (0.675)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs TD-LKH,20.000 (0.142)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-EX-HILL-CLIMBING-2000,23.000 (0.032)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-EX-HILL-CLIMBING-3000,25.000 (0.012)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-EX-HILL-CLIMBING-1000,25.000 (0.011)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-EXPECTED-LKH,16.000 (0.548)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-HILL-CLIMBING-2000,25.000 (0.008)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-HILL-CLIMBING-3000,30.000 (0.005)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-HILL-CLIMBING-1000,25.000 (0.008)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-LKH,19.000 (0.222)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.011)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-V2-HILL-CLIMBING-3000,25.000 (0.012)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-V2-HILL-CLIMBING-1000,25.000 (0.008)
pr144,Q-LKH,64459.70995147999,68880.15184899078,67127.2282340151,67965.82135565352,1724.8083850590515,Q-LKH vs VSR-V2-LKH,18.000 (0.310)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs TD-LKH,17.000 (0.401)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-EX-HILL-CLIMBING-2000,21.000 (0.094)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-EX-HILL-CLIMBING-3000,25.000 (0.012)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-EX-HILL-CLIMBING-1000,25.000 (0.011)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-EXPECTED-LKH,12.000 (1.000)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-HILL-CLIMBING-2000,24.000 (0.021)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-HILL-CLIMBING-3000,30.000 (0.005)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-HILL-CLIMBING-1000,25.000 (0.012)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-LKH,15.000 (0.675)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.011)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-V2-HILL-CLIMBING-3000,23.000 (0.036)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-V2-HILL-CLIMBING-1000,25.000 (0.012)
pr144,SARSA-LKH,63122.12045417622,68805.14647871561,66161.39556422821,65483.624399344546,2286.5579104605204,SARSA-LKH vs VSR-V2-LKH,13.000 (1.000)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-EX-HILL-CLIMBING-2000,20.000 (0.142)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-EX-HILL-CLIMBING-3000,23.000 (0.036)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-EX-HILL-CLIMBING-1000,23.000 (0.034)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-EXPECTED-LKH,9.000 (0.530)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-HILL-CLIMBING-2000,23.000 (0.036)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-HILL-CLIMBING-3000,30.000 (0.005)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-HILL-CLIMBING-1000,25.000 (0.012)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-LKH,11.000 (0.834)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-V2-HILL-CLIMBING-2000,21.000 (0.089)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-V2-HILL-CLIMBING-3000,21.000 (0.093)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-V2-HILL-CLIMBING-1000,22.000 (0.059)
pr144,TD-LKH,61641.29659856156,67610.30595646276,64757.918609566324,64986.60440781816,2606.623721810987,TD-LKH vs VSR-V2-LKH,11.000 (0.834)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-EX-HILL-CLIMBING-3000,16.000 (0.530)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-EX-HILL-CLIMBING-1000,16.000 (0.526)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-EXPECTED-LKH,2.000 (0.032)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-2000,14.000 (0.841)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-3000,22.000 (0.213)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-1000,16.000 (0.548)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-LKH,4.000 (0.095)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-2000,19.000 (0.203)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,14.000 (0.834)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,11.000 (0.841)
pr144,VSR-EX-HILL-CLIMBING-2000,57570.603886542114,65867.85414220011,61054.39407295082,59513.440386190865,3196.0935374760697,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-LKH,2.000 (0.032)
pr144,VSR-EX-HILL-CLIMBING-3000,58164.86446826772,62001.168004679246,59635.493254901245,58509.813633265076,1678.294586516208,VSR-EX-HILL-CLIMBING-3000 vs VSR-EX-HILL-CLIMBING-1000,17.000 (0.396)
pr144,VSR-EX-HILL-CLIMBING-3000,58164.86446826772,62001.168004679246,59635.493254901245,58509.813633265076,1678.294586516208,VSR-EX-HILL-CLIMBING-3000 vs VSR-EXPECTED-LKH,0.000 (0.012)
pr144,VSR-EX-HILL-CLIMBING-3000,58164.86446826772,62001.168004679246,59635.493254901245,58509.813633265076,1678.294586516208,VSR-EX-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-2000,9.000 (0.530)
pr144,VSR-EX-HILL-CLIMBING-3000,58164.86446826772,62001.168004679246,59635.493254901245,58509.813633265076,1678.294586516208,VSR-EX-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-3000,27.000 (0.027)
pr144,VSR-EX-HILL-CLIMBING-3000,58164.86446826772,62001.168004679246,59635.493254901245,58509.813633265076,1678.294586516208,VSR-EX-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-1000,16.000 (0.530)
pr144,VSR-EX-HILL-CLIMBING-3000,58164.86446826772,62001.168004679246,59635.493254901245,58509.813633265076,1678.294586516208,VSR-EX-HILL-CLIMBING-3000 vs VSR-LKH,1.000 (0.021)
pr144,VSR-EX-HILL-CLIMBING-3000,58164.86446826772,62001.168004679246,59635.493254901245,58509.813633265076,1678.294586516208,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-2000,17.000 (0.395)
pr144,VSR-EX-HILL-CLIMBING-3000,58164.86446826772,62001.168004679246,59635.493254901245,58509.813633265076,1678.294586516208,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-3000,8.000 (0.401)
pr144,VSR-EX-HILL-CLIMBING-3000,58164.86446826772,62001.168004679246,59635.493254901245,58509.813633265076,1678.294586516208,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,7.000 (0.295)
pr144,VSR-EX-HILL-CLIMBING-3000,58164.86446826772,62001.168004679246,59635.493254901245,58509.813633265076,1678.294586516208,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-LKH,0.000 (0.012)
pr144,VSR-EX-HILL-CLIMBING-1000,57734.49168124616,62123.5265261082,59254.054035991605,57734.49168124616,1898.1321080911605,VSR-EX-HILL-CLIMBING-1000 vs VSR-EXPECTED-LKH,0.000 (0.011)
pr144,VSR-EX-HILL-CLIMBING-1000,57734.49168124616,62123.5265261082,59254.054035991605,57734.49168124616,1898.1321080911605,VSR-EX-HILL-CLIMBING-1000 vs VSR-HILL-CLIMBING-2000,8.000 (0.398)
pr144,VSR-EX-HILL-CLIMBING-1000,57734.49168124616,62123.5265261082,59254.054035991605,57734.49168124616,1898.1321080911605,VSR-EX-HILL-CLIMBING-1000 vs VSR-HILL-CLIMBING-3000,12.000 (0.629)
pr144,VSR-EX-HILL-CLIMBING-1000,57734.49168124616,62123.5265261082,59254.054035991605,57734.49168124616,1898.1321080911605,VSR-EX-HILL-CLIMBING-1000 vs VSR-HILL-CLIMBING-1000,13.000 (1.000)
pr144,VSR-EX-HILL-CLIMBING-1000,57734.49168124616,62123.5265261082,59254.054035991605,57734.49168124616,1898.1321080911605,VSR-EX-HILL-CLIMBING-1000 vs VSR-LKH,1.000 (0.020)
pr144,VSR-EX-HILL-CLIMBING-1000,57734.49168124616,62123.5265261082,59254.054035991605,57734.49168124616,1898.1321080911605,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-2000,17.000 (0.390)
pr144,VSR-EX-HILL-CLIMBING-1000,57734.49168124616,62123.5265261082,59254.054035991605,57734.49168124616,1898.1321080911605,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-3000,6.000 (0.203)
pr144,VSR-EX-HILL-CLIMBING-1000,57734.49168124616,62123.5265261082,59254.054035991605,57734.49168124616,1898.1321080911605,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-1000,6.000 (0.205)
pr144,VSR-EX-HILL-CLIMBING-1000,57734.49168124616,62123.5265261082,59254.054035991605,57734.49168124616,1898.1321080911605,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-LKH,0.000 (0.011)
pr144,VSR-EXPECTED-LKH,64841.04664597398,68071.58553402332,66412.87185942385,66650.07460612788,1285.1840264328089,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-2000,25.000 (0.008)
pr144,VSR-EXPECTED-LKH,64841.04664597398,68071.58553402332,66412.87185942385,66650.07460612788,1285.1840264328089,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-3000,30.000 (0.005)
pr144,VSR-EXPECTED-LKH,64841.04664597398,68071.58553402332,66412.87185942385,66650.07460612788,1285.1840264328089,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-1000,25.000 (0.008)
pr144,VSR-EXPECTED-LKH,64841.04664597398,68071.58553402332,66412.87185942385,66650.07460612788,1285.1840264328089,VSR-EXPECTED-LKH vs VSR-LKH,17.000 (0.421)
pr144,VSR-EXPECTED-LKH,64841.04664597398,68071.58553402332,66412.87185942385,66650.07460612788,1285.1840264328089,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.011)
pr144,VSR-EXPECTED-LKH,64841.04664597398,68071.58553402332,66412.87185942385,66650.07460612788,1285.1840264328089,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-3000,25.000 (0.012)
pr144,VSR-EXPECTED-LKH,64841.04664597398,68071.58553402332,66412.87185942385,66650.07460612788,1285.1840264328089,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-1000,25.000 (0.008)
pr144,VSR-EXPECTED-LKH,64841.04664597398,68071.58553402332,66412.87185942385,66650.07460612788,1285.1840264328089,VSR-EXPECTED-LKH vs VSR-V2-LKH,15.000 (0.690)
pr144,VSR-HILL-CLIMBING-2000,58415.34560306806,63681.48995411777,60275.33466958792,59259.252628579634,1865.007979664272,VSR-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-3000,26.000 (0.044)
pr144,VSR-HILL-CLIMBING-2000,58415.34560306806,63681.48995411777,60275.33466958792,59259.252628579634,1865.007979664272,VSR-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-1000,18.000 (0.310)
pr144,VSR-HILL-CLIMBING-2000,58415.34560306806,63681.48995411777,60275.33466958792,59259.252628579634,1865.007979664272,VSR-HILL-CLIMBING-2000 vs VSR-LKH,1.000 (0.016)
pr144,VSR-HILL-CLIMBING-2000,58415.34560306806,63681.48995411777,60275.33466958792,59259.252628579634,1865.007979664272,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-2000,17.000 (0.396)
pr144,VSR-HILL-CLIMBING-2000,58415.34560306806,63681.48995411777,60275.33466958792,59259.252628579634,1865.007979664272,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,14.000 (0.834)
pr144,VSR-HILL-CLIMBING-2000,58415.34560306806,63681.48995411777,60275.33466958792,59259.252628579634,1865.007979664272,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,9.000 (0.548)
pr144,VSR-HILL-CLIMBING-2000,58415.34560306806,63681.48995411777,60275.33466958792,59259.252628579634,1865.007979664272,VSR-HILL-CLIMBING-2000 vs VSR-V2-LKH,0.000 (0.008)
pr144,VSR-HILL-CLIMBING-3000,57963.27068280402,60842.978580551935,58443.22199909534,57963.27068280402,1073.203769117893,VSR-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-1000,15.000 (1.000)
pr144,VSR-HILL-CLIMBING-3000,57963.27068280402,60842.978580551935,58443.22199909534,57963.27068280402,1073.203769117893,VSR-HILL-CLIMBING-3000 vs VSR-LKH,0.000 (0.005)
pr144,VSR-HILL-CLIMBING-3000,57963.27068280402,60842.978580551935,58443.22199909534,57963.27068280402,1073.203769117893,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-2000,18.000 (0.628)
pr144,VSR-HILL-CLIMBING-3000,57963.27068280402,60842.978580551935,58443.22199909534,57963.27068280402,1073.203769117893,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-3000,3.000 (0.027)
pr144,VSR-HILL-CLIMBING-3000,57963.27068280402,60842.978580551935,58443.22199909534,57963.27068280402,1073.203769117893,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,2.000 (0.017)
pr144,VSR-HILL-CLIMBING-3000,57963.27068280402,60842.978580551935,58443.22199909534,57963.27068280402,1073.203769117893,VSR-HILL-CLIMBING-3000 vs VSR-V2-LKH,0.000 (0.005)
pr144,VSR-HILL-CLIMBING-1000,56682.16631086285,60114.27377010115,58641.74123108633,58778.4801263282,1268.2729218055792,VSR-HILL-CLIMBING-1000 vs VSR-LKH,0.000 (0.008)
pr144,VSR-HILL-CLIMBING-1000,56682.16631086285,60114.27377010115,58641.74123108633,58778.4801263282,1268.2729218055792,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-2000,12.000 (1.000)
pr144,VSR-HILL-CLIMBING-1000,56682.16631086285,60114.27377010115,58641.74123108633,58778.4801263282,1268.2729218055792,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-3000,6.000 (0.209)
pr144,VSR-HILL-CLIMBING-1000,56682.16631086285,60114.27377010115,58641.74123108633,58778.4801263282,1268.2729218055792,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-1000,3.000 (0.056)
pr144,VSR-HILL-CLIMBING-1000,56682.16631086285,60114.27377010115,58641.74123108633,58778.4801263282,1268.2729218055792,VSR-HILL-CLIMBING-1000 vs VSR-V2-LKH,0.000 (0.008)
pr144,VSR-LKH,61887.17753192576,68012.97324878436,65146.711351212885,65527.22846861404,2137.120659947423,VSR-LKH vs VSR-V2-HILL-CLIMBING-2000,23.000 (0.034)
pr144,VSR-LKH,61887.17753192576,68012.97324878436,65146.711351212885,65527.22846861404,2137.120659947423,VSR-LKH vs VSR-V2-HILL-CLIMBING-3000,23.000 (0.036)
pr144,VSR-LKH,61887.17753192576,68012.97324878436,65146.711351212885,65527.22846861404,2137.120659947423,VSR-LKH vs VSR-V2-HILL-CLIMBING-1000,24.000 (0.016)
pr144,VSR-LKH,61887.17753192576,68012.97324878436,65146.711351212885,65527.22846861404,2137.120659947423,VSR-LKH vs VSR-V2-LKH,10.000 (0.690)
pr144,VSR-V2-HILL-CLIMBING-2000,57172.63707673847,61992.745562080745,59100.680470875384,57172.63707673847,2361.3612587896114,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,6.000 (0.202)
pr144,VSR-V2-HILL-CLIMBING-2000,57172.63707673847,61992.745562080745,59100.680470875384,57172.63707673847,2361.3612587896114,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,8.000 (0.396)
pr144,VSR-V2-HILL-CLIMBING-2000,57172.63707673847,61992.745562080745,59100.680470875384,57172.63707673847,2361.3612587896114,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-LKH,0.000 (0.011)
pr144,VSR-V2-HILL-CLIMBING-3000,58399.42683679802,63581.99693496173,60871.712922082166,60563.08688446072,2286.1189400929165,VSR-V2-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,11.000 (0.834)
pr144,VSR-V2-HILL-CLIMBING-3000,58399.42683679802,63581.99693496173,60871.712922082166,60563.08688446072,2286.1189400929165,VSR-V2-HILL-CLIMBING-3000 vs VSR-V2-LKH,0.000 (0.012)
pr144,VSR-V2-HILL-CLIMBING-1000,58739.32577556983,62261.247120020416,60962.46882953821,61283.116453446724,1222.8825600727043,VSR-V2-HILL-CLIMBING-1000 vs VSR-V2-LKH,0.000 (0.008)
pr144,VSR-V2-LKH,64269.3536694943,67271.83047865563,65944.36003723298,66046.2025713469,1104.3647623933728,,
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs EX-SARSA-LKH,1.000 (0.016)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs GA,0.000 (0.008)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs LKH,0.000 (0.008)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs MC-LKH,1.000 (0.016)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs Q-LKH,3.000 (0.056)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs SARSA-LKH,9.000 (0.548)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs TD-LKH,5.000 (0.151)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-EX-HILL-CLIMBING-2000,25.000 (0.012)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-EX-HILL-CLIMBING-3000,25.000 (0.008)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-EX-HILL-CLIMBING-1000,22.000 (0.056)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-EXPECTED-LKH,5.000 (0.151)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-HILL-CLIMBING-2000,25.000 (0.008)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-HILL-CLIMBING-3000,25.000 (0.012)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-HILL-CLIMBING-1000,25.000 (0.012)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-LKH,5.000 (0.151)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.008)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-V2-HILL-CLIMBING-3000,21.000 (0.095)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-V2-HILL-CLIMBING-1000,25.000 (0.008)
pr226,AC,85116.64715899168,89498.44491234822,87402.44674393628,87801.03363614249,1717.6223944037577,AC vs VSR-V2-LKH,7.000 (0.295)
pr226,EX-SARSA-LKH,89340.61726414085,92154.54707513576,91051.53412282828,91379.060201278,966.2014979923899,EX-SARSA-LKH vs GA,0.000 (0.008)
